HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Thu Sep 7 20:46:20 2017,22961,25284,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25284,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,25284,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,25284,17800,10,119,2700,17810,22961,18263,0,0,0,82,152,22961,25284,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25284,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:50:20 2017,22961,25524,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25524,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,25524,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,25524,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,25524,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25524,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:50:20 2017,22961,25524,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25524,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,25524,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,25524,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,25524,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25524,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:54:21 2017,22961,25765,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25765,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,25765,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,25765,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,25765,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,25765,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:54:21 2017,22961,25765,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25765,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,25765,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,25765,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,25765,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,25765,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:58:22 2017,22961,26006,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26006,17800,10,152,2700,17790,22961,18248,0,0,0,11,193,22961,26006,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26006,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26006,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,26006,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:58:22 2017,22961,26006,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26006,17800,10,152,2700,17790,22961,18248,0,0,0,11,193,22961,26006,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26006,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26006,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,26006,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:02:22 2017,22961,26246,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26246,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,26246,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26246,17800,20,119,2700,17780,22961,18263,0,0,0,82,152,22961,26246,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26246,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:02:22 2017,22961,26246,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26246,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,26246,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26246,17800,20,119,2700,17780,22961,18263,0,0,0,82,152,22961,26246,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26246,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:06:23 2017,22961,26487,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26487,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26487,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,26487,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26487,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26487,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 21:06:23 2017,22961,26487,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26487,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26487,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,26487,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26487,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26487,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 21:10:24 2017,22961,26728,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26728,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26728,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26728,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,26728,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26728,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:10:24 2017,22961,26728,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26728,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26728,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26728,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,26728,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26728,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:14:24 2017,22961,26968,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26968,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26968,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26968,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26968,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26968,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:14:24 2017,22961,26968,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,26968,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,26968,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,26968,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,26968,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,26968,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:18:25 2017,22961,27209,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27209,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27209,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27209,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27209,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,27209,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:18:25 2017,22961,27209,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27209,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27209,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27209,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27209,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,27209,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:22:26 2017,22961,27450,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27450,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27450,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27450,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27450,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,27450,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:22:26 2017,22961,27450,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27450,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27450,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27450,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27450,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,27450,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:26:26 2017,22961,27690,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27690,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,27690,17800,30,219,2700,17770,22961,18250,0,0,0,187,269,22961,27690,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,27690,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,27690,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:26:26 2017,22961,27690,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27690,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,27690,17800,30,219,2700,17770,22961,18250,0,0,0,187,269,22961,27690,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,27690,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,27690,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:30:27 2017,22961,27931,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27931,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27931,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27931,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27931,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,27931,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 21:30:27 2017,22961,27931,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,27931,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,27931,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,27931,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,27931,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,27931,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 21:34:28 2017,22961,28172,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28172,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28172,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28172,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28172,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28172,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:34:28 2017,22961,28172,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28172,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28172,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28172,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28172,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28172,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:38:28 2017,22961,28412,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28412,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,28412,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28412,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28412,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28412,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:38:28 2017,22961,28412,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28412,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,28412,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28412,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28412,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28412,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:42:29 2017,22961,28653,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28653,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28653,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28653,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28653,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,28653,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:42:29 2017,22961,28653,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28653,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28653,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28653,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28653,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,28653,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:46:30 2017,22961,28894,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28894,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28894,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28894,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28894,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28894,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:46:30 2017,22961,28894,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,28894,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,28894,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,28894,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,28894,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,28894,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:50:30 2017,22961,29134,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29134,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29134,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29134,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29134,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29134,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:50:30 2017,22961,29134,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29134,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29134,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29134,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29134,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29134,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:54:31 2017,22961,29375,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29375,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,29375,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,29375,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29375,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29375,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:54:31 2017,22961,29375,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29375,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,29375,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,29375,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29375,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29375,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 21:58:32 2017,22961,29616,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29616,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29616,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29616,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29616,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29616,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 21:58:32 2017,22961,29616,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29616,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29616,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29616,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29616,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29616,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:02:33 2017,22961,29857,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29857,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29857,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29857,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29857,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29857,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 22:02:33 2017,22961,29857,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,29857,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,29857,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,29857,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,29857,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,29857,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 22:06:33 2017,22961,30097,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30097,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30097,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30097,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30097,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30097,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:06:33 2017,22961,30097,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30097,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30097,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30097,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30097,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30097,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:10:34 2017,22961,30338,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30338,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30338,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30338,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30338,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30338,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:10:34 2017,22961,30338,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30338,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30338,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30338,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30338,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30338,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:14:35 2017,22961,30579,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30579,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30579,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,30579,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30579,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,30579,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:14:35 2017,22961,30579,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30579,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30579,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,30579,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30579,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,30579,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:18:35 2017,22961,30819,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30819,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30819,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30819,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30819,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30819,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:18:35 2017,22961,30819,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,30819,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,30819,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,30819,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,30819,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,30819,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:22:36 2017,22961,31060,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31060,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31060,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,31060,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31060,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31060,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:22:36 2017,22961,31060,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31060,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31060,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,31060,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31060,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31060,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:26:37 2017,22961,31301,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31301,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31301,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,31301,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31301,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31301,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:26:37 2017,22961,31301,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31301,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31301,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,31301,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31301,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31301,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:30:37 2017,22961,31541,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31541,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31541,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,31541,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31541,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31541,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 22:30:37 2017,22961,31541,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31541,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,31541,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,31541,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31541,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31541,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 22:34:38 2017,22961,31782,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31782,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,31782,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,31782,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31782,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31782,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:34:38 2017,22961,31782,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,31782,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,31782,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,31782,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,31782,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,31782,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 22:38:39 2017,22961,32023,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,32023,17800,20,152,2700,17780,22961,18248,0,0,0,11,193,22961,32023,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,32023,17800,20,119,2700,17780,22961,18263,0,0,0,82,152,22961,32023,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,32023,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
