HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Mon Oct 9 06:01:58 2017,23002,50046,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,50076,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,50076,17800,3550,782,2700,21350,23000,46286,0,32,0,732,837,23002,50076,17800,10,106,2700,17790,23003,28241,0,0,0,0,146,23002,50076,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,50076,17800,40,206,2700,17760,23003,28257,0,0,0,0,240,
Mon Oct 9 06:01:58 2017,23002,50046,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,50076,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,50076,17800,3550,782,2700,21350,23000,46286,0,32,0,732,837,23002,50076,17800,10,106,2700,17790,23003,28241,0,0,0,0,146,23002,50076,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,50076,17800,40,206,2700,17760,23003,28257,0,0,0,0,240,
Mon Oct 9 06:09:58 2017,23002,50526,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,50556,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,50556,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23002,50556,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,50556,17800,50,109,2700,17750,23003,28243,0,0,0,76,152,23002,50556,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:09:58 2017,23002,50526,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,50556,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,50556,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23002,50556,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,50556,17800,50,109,2700,17750,23003,28243,0,0,0,76,152,23002,50556,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:17:58 2017,23002,51006,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51036,17800,40,189,2700,17840,23003,28231,0,0,0,175,210,23002,51036,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51036,17800,10,106,2700,17790,23003,28241,0,0,0,0,146,23002,51036,17800,50,109,2700,17750,23003,28243,0,0,0,76,152,23002,51036,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:17:58 2017,23002,51006,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51036,17800,40,189,2700,17840,23003,28231,0,0,0,175,210,23002,51036,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51036,17800,10,106,2700,17790,23003,28241,0,0,0,0,146,23002,51036,17800,50,109,2700,17750,23003,28243,0,0,0,76,152,23002,51036,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:25:58 2017,23002,51486,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51516,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,51516,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51516,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,51516,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,51516,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:25:58 2017,23002,51486,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51516,17800,30,189,2700,17830,23003,28231,0,0,0,175,210,23002,51516,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51516,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,51516,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,51516,17800,30,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:33:58 2017,23002,51966,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51997,17800,40,189,2700,17840,23003,28231,0,0,0,175,210,23002,51997,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51997,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,51997,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,51997,17800,40,206,2700,17760,23003,28257,0,0,0,0,240,
Mon Oct 9 06:33:58 2017,23002,51966,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,51997,17800,40,189,2700,17840,23003,28231,0,0,0,175,210,23002,51997,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23002,51997,17800,20,106,2700,17780,23003,28241,0,0,0,0,146,23002,51997,17800,40,109,2700,17760,23003,28243,0,0,0,76,152,23002,51997,17800,40,206,2700,17760,23003,28257,0,0,0,0,240,
Mon Oct 9 06:41:58 2017,23002,52446,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,52476,17883,53,189,2700,17830,23003,28231,0,0,0,175,210,23002,52476,17883,3487,782,2700,21370,23000,46286,0,32,0,732,837,23002,52476,17883,103,106,2700,17780,23003,28241,0,0,0,0,146,23002,52476,17883,113,109,2700,17770,23003,28243,0,0,0,76,152,23002,52476,17883,113,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:41:58 2017,23002,52446,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,52476,17883,53,189,2700,17830,23003,28231,0,0,0,175,210,23002,52476,17883,3487,782,2700,21370,23000,46286,0,32,0,732,837,23002,52476,17883,103,106,2700,17780,23003,28241,0,0,0,0,146,23002,52476,17883,113,109,2700,17770,23003,28243,0,0,0,76,152,23002,52476,17883,113,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:49:58 2017,23002,52926,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,52956,17655,5,197,2700,17650,23002,52941,0,0,0,169,210,23002,52956,17655,3705,782,2700,21360,23000,46286,0,32,0,732,837,23002,52956,17655,125,106,2700,17780,23003,28241,0,0,0,0,146,23002,52956,17655,95,109,2700,17750,23003,28243,0,0,0,76,152,23002,52956,17655,115,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:49:58 2017,23002,52926,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,52956,17655,5,197,2700,17650,23002,52941,0,0,0,169,210,23002,52956,17655,3705,782,2700,21360,23000,46286,0,32,0,732,837,23002,52956,17655,125,106,2700,17780,23003,28241,0,0,0,0,146,23002,52956,17655,95,109,2700,17750,23003,28243,0,0,0,76,152,23002,52956,17655,115,206,2700,17770,23003,28257,0,0,0,0,240,
Mon Oct 9 06:57:58 2017,23002,53406,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,53436,17453,7,191,2700,17460,23002,53424,0,0,0,164,210,23002,53436,17453,3907,782,2700,21360,23000,46286,0,32,0,732,837,23002,53436,17453,147,119,2700,17600,23002,53086,0,0,0,87,158,23002,53436,17453,27,104,2700,17480,23002,53190,0,0,0,5,140,23002,53436,17453,137,201,2700,17590,23002,53065,0,0,0,5,234,
Mon Oct 9 06:57:58 2017,23002,53406,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,53436,17453,7,191,2700,17460,23002,53424,0,0,0,164,210,23002,53436,17453,3907,782,2700,21360,23000,46286,0,32,0,732,837,23002,53436,17453,147,119,2700,17600,23002,53086,0,0,0,87,158,23002,53436,17453,27,104,2700,17480,23002,53190,0,0,0,5,140,23002,53436,17453,137,201,2700,17590,23002,53065,0,0,0,5,234,
Mon Oct 9 07:05:58 2017,23002,53886,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,53916,17220,10,177,2700,17210,23002,53893,0,0,0,158,199,23002,53916,17220,4140,782,2700,21360,23000,46286,0,32,0,732,837,23002,53916,17220,130,120,2700,17350,23002,53450,0,0,0,87,158,23002,53916,17220,10,94,2700,17210,23002,53904,0,0,0,11,134,23002,53916,17220,180,195,2700,17400,23002,53459,0,0,0,169,222,
Mon Oct 9 07:05:58 2017,23002,53886,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,53916,17220,10,177,2700,17210,23002,53893,0,0,0,158,199,23002,53916,17220,4140,782,2700,21360,23000,46286,0,32,0,732,837,23002,53916,17220,130,120,2700,17350,23002,53450,0,0,0,87,158,23002,53916,17220,10,94,2700,17210,23002,53904,0,0,0,11,134,23002,53916,17220,180,195,2700,17400,23002,53459,0,0,0,169,222,
Mon Oct 9 07:13:58 2017,23002,54366,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,54396,16951,31,171,2700,16920,23002,54395,0,0,0,146,181,23002,54396,16951,4409,782,2700,21360,23000,46286,0,32,0,732,837,23002,54396,16951,159,124,2700,17110,23002,53995,0,0,0,0,164,23002,54396,16951,19,107,2700,16970,23002,54377,0,0,0,76,146,23002,54396,16951,21,157,2700,16930,23002,54388,0,0,0,0,193,
Mon Oct 9 07:13:58 2017,23002,54366,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,54396,16951,31,171,2700,16920,23002,54395,0,0,0,146,181,23002,54396,16951,4409,782,2700,21360,23000,46286,0,32,0,732,837,23002,54396,16951,159,124,2700,17110,23002,53995,0,0,0,0,164,23002,54396,16951,19,107,2700,16970,23002,54377,0,0,0,76,146,23002,54396,16951,21,157,2700,16930,23002,54388,0,0,0,0,193,
Mon Oct 9 07:21:58 2017,23002,54846,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,54876,16705,5,146,2700,16700,23002,54854,0,0,0,123,164,23002,54876,16705,4645,782,2700,21350,23000,46286,0,32,0,732,837,23002,54876,16705,55,110,2700,16650,23002,54865,0,0,0,11,152,23002,54876,16705,45,102,2700,16660,23002,54865,0,0,0,11,146,23002,54876,16705,15,138,2700,16690,23002,54876,0,0,0,5,169,
Mon Oct 9 07:21:58 2017,23002,54846,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,54876,16705,5,146,2700,16700,23002,54854,0,0,0,123,164,23002,54876,16705,4645,782,2700,21350,23000,46286,0,32,0,732,837,23002,54876,16705,55,110,2700,16650,23002,54865,0,0,0,11,152,23002,54876,16705,45,102,2700,16660,23002,54865,0,0,0,11,146,23002,54876,16705,15,138,2700,16690,23002,54876,0,0,0,5,169,
Mon Oct 9 07:29:58 2017,23002,55326,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,55356,16481,71,129,2700,16410,23002,55342,0,0,0,0,152,23002,55356,16481,4879,782,2700,21360,23000,46286,0,32,0,732,837,23002,55356,16481,31,103,2700,16450,23002,55351,0,0,0,70,134,23002,55356,16481,19,100,2700,16500,23002,55350,0,0,0,76,128,23002,55356,16481,11,123,2700,16470,23002,55336,0,0,0,0,164,
Mon Oct 9 07:29:58 2017,23002,55326,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,55356,16481,71,129,2700,16410,23002,55342,0,0,0,0,152,23002,55356,16481,4879,782,2700,21360,23000,46286,0,32,0,732,837,23002,55356,16481,31,103,2700,16450,23002,55351,0,0,0,70,134,23002,55356,16481,19,100,2700,16500,23002,55350,0,0,0,76,128,23002,55356,16481,11,123,2700,16470,23002,55336,0,0,0,0,164,
Mon Oct 9 07:37:58 2017,23002,55806,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,55837,16213,187,129,2700,16400,23002,55806,0,0,0,0,152,23002,55837,16213,5147,782,2700,21360,23000,46286,0,32,0,732,837,23002,55837,16213,33,103,2700,16180,23002,55817,0,0,0,58,134,23002,55837,16213,63,89,2700,16150,23002,55819,0,0,0,58,123,23002,55837,16213,7,118,2700,16220,23002,55829,0,0,0,87,152,
Mon Oct 9 07:37:58 2017,23002,55806,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,55837,16213,187,129,2700,16400,23002,55806,0,0,0,0,152,23002,55837,16213,5147,782,2700,21360,23000,46286,0,32,0,732,837,23002,55837,16213,33,103,2700,16180,23002,55817,0,0,0,58,134,23002,55837,16213,63,89,2700,16150,23002,55819,0,0,0,58,123,23002,55837,16213,7,118,2700,16220,23002,55829,0,0,0,87,152,
Mon Oct 9 07:45:58 2017,23002,56286,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,56316,15892,62,98,2700,15830,23002,56292,0,0,0,5,123,23002,56316,15892,5458,782,2700,21350,23000,46286,0,32,0,732,837,23002,56316,15892,32,94,2700,15860,23002,56304,0,0,0,5,134,23002,56316,15892,32,87,2700,15860,23002,56302,0,0,0,5,134,23002,56316,15892,62,89,2700,15830,23002,56290,0,0,0,0,128,
Mon Oct 9 07:45:58 2017,23002,56286,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,56316,15892,62,98,2700,15830,23002,56292,0,0,0,5,123,23002,56316,15892,5458,782,2700,21350,23000,46286,0,32,0,732,837,23002,56316,15892,32,94,2700,15860,23002,56304,0,0,0,5,134,23002,56316,15892,32,87,2700,15860,23002,56302,0,0,0,5,134,23002,56316,15892,62,89,2700,15830,23002,56290,0,0,0,0,128,
Mon Oct 9 07:53:58 2017,23002,56766,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,56796,15582,52,98,2700,15530,23002,56795,0,0,0,11,128,23002,56796,15582,5788,782,2700,21370,23000,46286,0,32,0,732,837,23002,56796,15582,72,81,2700,15510,23002,56779,0,0,0,5,123,23002,56796,15582,62,59,2700,15520,23002,56779,0,0,0,11,87,23002,56796,15582,12,77,2700,15570,23002,56788,0,0,0,17,111,
Mon Oct 9 07:53:58 2017,23002,56766,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,56796,15582,52,98,2700,15530,23002,56795,0,0,0,11,128,23002,56796,15582,5788,782,2700,21370,23000,46286,0,32,0,732,837,23002,56796,15582,72,81,2700,15510,23002,56779,0,0,0,5,123,23002,56796,15582,62,59,2700,15520,23002,56779,0,0,0,11,87,23002,56796,15582,12,77,2700,15570,23002,56788,0,0,0,17,111,
Mon Oct 9 08:01:58 2017,23002,57246,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,57276,15287,77,75,2700,15210,23002,57253,0,0,0,58,99,23002,57276,15287,6073,782,2700,21360,23000,46286,0,32,0,732,837,23002,57276,15287,98,65,2700,15189,23002,57265,0,0,0,5,99,23002,57276,15287,37,55,2700,15250,23002,57262,0,0,0,23,87,23002,57276,15287,33,56,2700,15320,23002,57034,0,0,0,35,87,
Mon Oct 9 08:01:58 2017,23002,57246,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,57276,15287,77,75,2700,15210,23002,57253,0,0,0,58,99,23002,57276,15287,6073,782,2700,21360,23000,46286,0,32,0,732,837,23002,57276,15287,98,65,2700,15189,23002,57265,0,0,0,5,99,23002,57276,15287,37,55,2700,15250,23002,57262,0,0,0,23,87,23002,57276,15287,33,56,2700,15320,23002,57034,0,0,0,35,87,
Mon Oct 9 08:09:58 2017,23002,57726,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,57756,14911,31,68,2700,14880,23002,57732,0,0,0,11,87,23002,57756,14911,6449,782,2700,21360,23000,46286,0,32,0,732,837,23002,57756,14911,31,51,2700,14880,23002,57743,0,0,0,17,87,23002,57756,14911,22,50,2700,14889,23002,57743,0,0,0,17,82,23002,57756,14911,31,31,2700,14880,23002,57733,0,0,0,0,93,
Mon Oct 9 08:09:58 2017,23002,57726,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,57756,14911,31,68,2700,14880,23002,57732,0,0,0,11,87,23002,57756,14911,6449,782,2700,21360,23000,46286,0,32,0,732,837,23002,57756,14911,31,51,2700,14880,23002,57743,0,0,0,17,87,23002,57756,14911,22,50,2700,14889,23002,57743,0,0,0,17,82,23002,57756,14911,31,31,2700,14880,23002,57733,0,0,0,0,93,
Mon Oct 9 08:17:58 2017,23002,58206,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58236,14412,92,57,2700,14320,23002,58216,0,0,0,0,76,23002,58236,14412,6948,782,2700,21360,23000,46286,0,32,0,732,837,23002,58236,14412,23,49,2700,14389,23002,58233,0,0,0,23,87,23002,58236,14412,82,51,2700,14330,23002,58233,0,0,0,23,87,23002,58236,14412,23,78,2700,14389,23002,58220,0,0,0,0,117,
Mon Oct 9 08:17:58 2017,23002,58206,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58236,14412,92,57,2700,14320,23002,58216,0,0,0,0,76,23002,58236,14412,6948,782,2700,21360,23000,46286,0,32,0,732,837,23002,58236,14412,23,49,2700,14389,23002,58233,0,0,0,23,87,23002,58236,14412,82,51,2700,14330,23002,58233,0,0,0,23,87,23002,58236,14412,23,78,2700,14389,23002,58220,0,0,0,0,117,
Tue Oct 10 04:25:58 2017,23003,65150,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58236,14412,92,57,2700,14320,23002,58216,0,0,0,0,76,23002,58236,14412,6948,782,2700,21360,23000,46286,0,32,0,732,837,23002,58236,14412,23,49,2700,14389,23002,58233,0,0,0,23,87,23002,58236,14412,82,51,2700,14330,23002,58233,0,0,0,23,87,23002,58236,14412,23,78,2700,14389,23002,58220,0,0,0,0,117,
Tue Oct 10 04:25:58 2017,23003,65150,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58236,14412,92,57,2700,14320,23002,58216,0,0,0,0,76,23002,58236,14412,6948,782,2700,21360,23000,46286,0,32,0,732,837,23002,58236,14412,23,49,2700,14389,23002,58233,0,0,0,23,87,23002,58236,14412,82,51,2700,14330,23002,58233,0,0,0,23,87,23002,58236,14412,23,78,2700,14389,23002,58220,0,0,0,0,117,
Mon Oct 9 08:26:00 2017,23002,58688,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58688,14007,57,60,2700,13950,23002,58566,0,0,0,46,76,23002,58688,14007,7353,782,2700,21360,23000,46286,0,32,0,732,837,23002,58688,14007,113,49,2700,14120,23002,58441,0,0,0,0,87,23002,58688,14007,57,48,2700,13950,23002,58577,0,0,0,0,87,23002,58688,14007,123,95,2700,14130,23002,58451,0,0,0,64,128,
Mon Oct 9 08:26:00 2017,23002,58688,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,58688,14007,57,60,2700,13950,23002,58566,0,0,0,46,76,23002,58688,14007,7353,782,2700,21360,23000,46286,0,32,0,732,837,23002,58688,14007,113,49,2700,14120,23002,58441,0,0,0,0,87,23002,58688,14007,57,48,2700,13950,23002,58577,0,0,0,0,87,23002,58688,14007,123,95,2700,14130,23002,58451,0,0,0,64,128,
Mon Oct 9 08:33:58 2017,23002,59166,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,59196,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,59196,13500,7850,782,2700,21350,23000,46286,0,32,0,732,837,23002,59196,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,59196,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,59196,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 08:33:58 2017,23002,59166,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,59196,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,59196,13500,7850,782,2700,21350,23000,46286,0,32,0,732,837,23002,59196,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,59196,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,59196,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 08:41:58 2017,23002,59646,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,59676,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,59676,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,59676,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,59676,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,59676,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 08:41:58 2017,23002,59646,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,59676,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,59676,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,59676,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,59676,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,59676,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 08:49:58 2017,23002,60126,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,60156,13500,139,50,2700,13639,23002,58821,0,0,0,29,70,23002,60156,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,60156,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,60156,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,60156,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 08:49:58 2017,23002,60126,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,60156,13500,139,50,2700,13639,23002,58821,0,0,0,29,70,23002,60156,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,60156,13500,30,64,2700,13470,23002,58952,0,0,0,29,99,23002,60156,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,60156,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 08:57:58 2017,23002,60606,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,60636,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,60636,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,60636,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,60636,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,60636,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 08:57:58 2017,23002,60606,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,60636,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,60636,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,60636,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,60636,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,60636,13500,0,117,2700,13500,23002,59168,0,0,0,87,158,
Mon Oct 9 09:05:58 2017,23002,61086,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,61116,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,61116,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,61116,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,61116,13500,120,55,2700,13620,23002,58829,0,0,0,5,99,23002,61116,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:05:58 2017,23002,61086,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,61116,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,61116,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,61116,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,61116,13500,120,55,2700,13620,23002,58829,0,0,0,5,99,23002,61116,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:13:58 2017,23002,61566,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,61596,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,61596,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,61596,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,61596,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,61596,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:13:58 2017,23002,61566,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,61596,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,61596,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,61596,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,61596,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,61596,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:21:58 2017,23002,62046,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,62076,13500,139,50,2700,13639,23002,58821,0,0,0,29,70,23002,62076,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,62076,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,62076,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,62076,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:21:58 2017,23002,62046,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,62076,13500,139,50,2700,13639,23002,58821,0,0,0,29,70,23002,62076,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,62076,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,62076,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,62076,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
Mon Oct 9 09:29:58 2017,23002,62526,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23002,62556,13500,130,50,2700,13630,23002,58821,0,0,0,29,70,23002,62556,13500,7860,782,2700,21360,23000,46286,0,32,0,732,837,23002,62556,13500,50,64,2700,13450,23002,58952,0,0,0,29,99,23002,62556,13500,130,55,2700,13630,23002,58829,0,0,0,5,99,23002,62556,13500,11,117,2700,13489,23002,59168,0,0,0,87,158,
